subdivision,year,month,monthly_rainfall_mm,monthly_normal_mm,anomaly_mm,pct_of_normal
GUJARAT REGION,1956,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1957,MAR,0.2,1.2208695652173913,-1.0208695652173914,16.381766381766383
GUJARAT REGION,1958,MAR,0.3,1.2208695652173913,-0.9208695652173913,24.57264957264957
GUJARAT REGION,1959,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1960,MAR,0.2,1.2208695652173913,-1.0208695652173914,16.381766381766383
GUJARAT REGION,1961,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1962,MAR,1.4,1.2208695652173913,0.1791304347826086,114.67236467236465
GUJARAT REGION,1963,MAR,0.9,1.2208695652173913,-0.3208695652173913,73.71794871794873
GUJARAT REGION,1964,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1965,MAR,0.6,1.2208695652173913,-0.6208695652173913,49.14529914529914
GUJARAT REGION,1966,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1967,MAR,42.1,1.2208695652173913,40.87913043478261,3448.3618233618236
GUJARAT REGION,1968,MAR,1.2,1.2208695652173913,-0.02086956521739136,98.29059829059828
GUJARAT REGION,1969,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1970,MAR,0.1,1.2208695652173913,-1.1208695652173912,8.190883190883191
GUJARAT REGION,1971,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1972,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1973,MAR,0.1,1.2208695652173913,-1.1208695652173912,8.190883190883191
GUJARAT REGION,1974,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1975,MAR,0.7,1.2208695652173913,-0.5208695652173914,57.336182336182326
GUJARAT REGION,1976,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1977,MAR,0.2,1.2208695652173913,-1.0208695652173914,16.381766381766383
GUJARAT REGION,1978,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1979,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1980,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1981,MAR,0.7,1.2208695652173913,-0.5208695652173914,57.336182336182326
GUJARAT REGION,1982,MAR,0.1,1.2208695652173913,-1.1208695652173912,8.190883190883191
GUJARAT REGION,1983,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1984,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1985,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1986,MAR,0.1,1.2208695652173913,-1.1208695652173912,8.190883190883191
GUJARAT REGION,1987,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1988,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1989,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1990,MAR,0.2,1.2208695652173913,-1.0208695652173914,16.381766381766383
GUJARAT REGION,1991,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1992,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1993,MAR,0.1,1.2208695652173913,-1.1208695652173912,8.190883190883191
GUJARAT REGION,1994,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1995,MAR,0.2,1.2208695652173913,-1.0208695652173914,16.381766381766383
GUJARAT REGION,1996,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1997,MAR,0.2,1.2208695652173913,-1.0208695652173914,16.381766381766383
GUJARAT REGION,1998,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,1999,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,2000,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,2001,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,2002,MAR,0.1,1.2208695652173913,-1.1208695652173912,8.190883190883191
GUJARAT REGION,2003,MAR,0.1,1.2208695652173913,-1.1208695652173912,8.190883190883191
GUJARAT REGION,2004,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,2005,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,2006,MAR,0.8,1.2208695652173913,-0.4208695652173913,65.52706552706553
GUJARAT REGION,2007,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,2008,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,2009,MAR,0.3,1.2208695652173913,-0.9208695652173913,24.57264957264957
GUJARAT REGION,2010,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,2011,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,2012,MAR,0.0,1.2208695652173913,-1.2208695652173913,0.0
GUJARAT REGION,2013,MAR,0.1,1.2208695652173913,-1.1208695652173912,8.190883190883191
GUJARAT REGION,2014,MAR,0.2,1.2208695652173913,-1.0208695652173914,16.381766381766383
GUJARAT REGION,2015,MAR,6.1,1.2208695652173913,4.879130434782608,499.6438746438746
SAURASHTRA & KUTCH,1901,MAR,0.1,1.296521739130435,-1.1965217391304348,7.712944332662643
SAURASHTRA & KUTCH,1902,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1903,MAR,1.7,1.296521739130435,0.40347826086956506,131.1200536552649
SAURASHTRA & KUTCH,1904,MAR,17.5,1.296521739130435,16.203478260869566,1349.7652582159624
SAURASHTRA & KUTCH,1905,MAR,0.6,1.296521739130435,-0.6965217391304349,46.277665995975845
SAURASHTRA & KUTCH,1906,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1907,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1908,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1909,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1910,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1911,MAR,35.5,1.296521739130435,34.203478260869566,2738.095238095238
SAURASHTRA & KUTCH,1912,MAR,0.7,1.296521739130435,-0.5965217391304349,53.99061032863849
SAURASHTRA & KUTCH,1913,MAR,0.1,1.296521739130435,-1.1965217391304348,7.712944332662643
SAURASHTRA & KUTCH,1914,MAR,0.4,1.296521739130435,-0.8965217391304349,30.85177733065057
SAURASHTRA & KUTCH,1915,MAR,7.9,1.296521739130435,6.603478260869565,609.3226022803487
SAURASHTRA & KUTCH,1916,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1917,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1918,MAR,0.6,1.296521739130435,-0.6965217391304349,46.277665995975845
SAURASHTRA & KUTCH,1919,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1920,MAR,0.3,1.296521739130435,-0.9965217391304348,23.138832997987922
SAURASHTRA & KUTCH,1921,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1922,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1923,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1924,MAR,0.1,1.296521739130435,-1.1965217391304348,7.712944332662643
SAURASHTRA & KUTCH,1925,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1926,MAR,0.3,1.296521739130435,-0.9965217391304348,23.138832997987922
SAURASHTRA & KUTCH,1927,MAR,0.1,1.296521739130435,-1.1965217391304348,7.712944332662643
SAURASHTRA & KUTCH,1928,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1929,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1930,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1931,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1932,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1933,MAR,1.2,1.296521739130435,-0.09652173913043494,92.55533199195169
SAURASHTRA & KUTCH,1934,MAR,0.6,1.296521739130435,-0.6965217391304349,46.277665995975845
SAURASHTRA & KUTCH,1935,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1936,MAR,0.4,1.296521739130435,-0.8965217391304349,30.85177733065057
SAURASHTRA & KUTCH,1937,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1938,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1939,MAR,2.3,1.296521739130435,1.003478260869565,177.39771965124075
SAURASHTRA & KUTCH,1940,MAR,6.5,1.296521739130435,5.203478260869565,501.34138162307175
SAURASHTRA & KUTCH,1941,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1942,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1943,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1944,MAR,2.1,1.296521739130435,0.8034782608695652,161.9718309859155
SAURASHTRA & KUTCH,1945,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1946,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1947,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1948,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1949,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1950,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1951,MAR,0.8,1.296521739130435,-0.49652173913043485,61.70355466130114
SAURASHTRA & KUTCH,1952,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1953,MAR,0.3,1.296521739130435,-0.9965217391304348,23.138832997987922
SAURASHTRA & KUTCH,1954,MAR,3.5,1.296521739130435,2.203478260869565,269.95305164319245
SAURASHTRA & KUTCH,1955,MAR,0.9,1.296521739130435,-0.39652173913043487,69.41649899396378
SAURASHTRA & KUTCH,1956,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1957,MAR,0.1,1.296521739130435,-1.1965217391304348,7.712944332662643
SAURASHTRA & KUTCH,1958,MAR,0.3,1.296521739130435,-0.9965217391304348,23.138832997987922
SAURASHTRA & KUTCH,1959,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1960,MAR,0.5,1.296521739130435,-0.7965217391304349,38.564721663313215
SAURASHTRA & KUTCH,1961,MAR,4.8,1.296521739130435,3.503478260869565,370.22132796780676
SAURASHTRA & KUTCH,1962,MAR,0.7,1.296521739130435,-0.5965217391304349,53.99061032863849
SAURASHTRA & KUTCH,1963,MAR,1.0,1.296521739130435,-0.2965217391304349,77.12944332662643
SAURASHTRA & KUTCH,1964,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1965,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1966,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1967,MAR,46.2,1.296521739130435,44.90347826086957,3563.3802816901407
SAURASHTRA & KUTCH,1968,MAR,0.9,1.296521739130435,-0.39652173913043487,69.41649899396378
SAURASHTRA & KUTCH,1969,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1970,MAR,0.4,1.296521739130435,-0.8965217391304349,30.85177733065057
SAURASHTRA & KUTCH,1971,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1972,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1973,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1974,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1975,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1976,MAR,1.0,1.296521739130435,-0.2965217391304349,77.12944332662643
SAURASHTRA & KUTCH,1977,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1978,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1979,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1980,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1981,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1982,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1983,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1984,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1985,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1986,MAR,0.2,1.296521739130435,-1.096521739130435,15.425888665325285
SAURASHTRA & KUTCH,1987,MAR,0.4,1.296521739130435,-0.8965217391304349,30.85177733065057
SAURASHTRA & KUTCH,1988,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1989,MAR,0.2,1.296521739130435,-1.096521739130435,15.425888665325285
SAURASHTRA & KUTCH,1990,MAR,0.4,1.296521739130435,-0.8965217391304349,30.85177733065057
SAURASHTRA & KUTCH,1991,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1992,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1993,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1994,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1995,MAR,0.2,1.296521739130435,-1.096521739130435,15.425888665325285
SAURASHTRA & KUTCH,1996,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1997,MAR,0.6,1.296521739130435,-0.6965217391304349,46.277665995975845
SAURASHTRA & KUTCH,1998,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,1999,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,2000,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,2001,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,2002,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,2003,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,2004,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,2005,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,2006,MAR,1.9,1.296521739130435,0.603478260869565,146.5459423205902
SAURASHTRA & KUTCH,2007,MAR,0.1,1.296521739130435,-1.1965217391304348,7.712944332662643
SAURASHTRA & KUTCH,2008,MAR,0.1,1.296521739130435,-1.1965217391304348,7.712944332662643
SAURASHTRA & KUTCH,2009,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,2010,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,2011,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,2012,MAR,0.0,1.296521739130435,-1.296521739130435,0.0
SAURASHTRA & KUTCH,2013,MAR,0.1,1.296521739130435,-1.1965217391304348,7.712944332662643
SAURASHTRA & KUTCH,2014,MAR,0.1,1.296521739130435,-1.1965217391304348,7.712944332662643
SAURASHTRA & KUTCH,2015,MAR,4.4,1.296521739130435,3.1034782608695655,339.36955063715624
KONKAN & GOA,1901,MAR,0.4,1.374782608695652,-0.974782608695652,29.095509171410505
KONKAN & GOA,1902,MAR,0.0,1.374782608695652,-1.374782608695652,0.0
KONKAN & GOA,1903,MAR,0.1,1.374782608695652,-1.274782608695652,7.273877292852626
KONKAN & GOA,1904,MAR,6.6,1.374782608695652,5.225217391304348,480.07590132827323
KONKAN & GOA,1905,MAR,0.0,1.374782608695652,-1.374782608695652,0.0
KONKAN & GOA,1906,MAR,0.0,1.374782608695652,-1.374782608695652,0.0
KONKAN & GOA,1907,MAR,0.0,1.374782608695652,-1.374782608695652,0.0
KONKAN & GOA,1908,MAR,0.0,1.374782608695652,-1.374782608695652,0.0
KONKAN & GOA,1909,MAR,0.1,1.374782608695652,-1.274782608695652,7.273877292852626
KONKAN & GOA,1910,MAR,0.3,1.374782608695652,-1.074782608695652,21.821631878557877
KONKAN & GOA,1911,MAR,3.2,1.374782608695652,1.8252173913043481,232.76407337128404
KONKAN & GOA,1912,MAR,0.0,1.374782608695652,-1.374782608695652,0.0
KONKAN & GOA,1913,MAR,0.0,1.374782608695652,-1.374782608695652,0.0
KONKAN & GOA,1914,MAR,0.0,1.374782608695652,-1.374782608695652,0.0
KONKAN & GOA,1915,MAR,5.9,1.374782608695652,4.5252173913043485,429.1587602783049
KONKAN & GOA,1916,MAR,0.0,1.374782608695652,-1.374782608695652,0.0
