YEAR,MONTH,TEMP_CELSIUS,MONTH_NUM,MONTHLY_NORMAL_CELSIUS,TEMP_ANOMALY_CELSIUS
1909,OCT,29.25,10,30.158333333333335,-0.908333333333335
1909,NOV,27.69,11,27.775666666666666,-0.08566666666666478
1909,DEC,23.69,12,25.161333333333335,-1.4713333333333338
1910,JAN,23.24,1,24.168,-0.9280000000000008
1910,FEB,25.16,2,26.28033333333333,-1.1203333333333312
1910,MAR,28.48,3,29.62366666666667,-1.1436666666666682
1910,APR,31.42,4,32.41766666666667,-0.9976666666666674
1910,MAY,33.51,5,33.82633333333333,-0.3163333333333327
1910,JUN,31.84,6,33.011,-1.171000000000003
1910,JUL,30.42,7,31.315333333333335,-0.8953333333333333
1910,AUG,29.86,8,30.858333333333334,-0.9983333333333348
1910,SEP,29.82,9,30.892666666666667,-1.0726666666666667
1910,OCT,28.91,10,30.158333333333335,-1.2483333333333348
1910,NOV,26.32,11,27.775666666666666,-1.4556666666666658
1910,DEC,23.37,12,25.161333333333335,-1.791333333333334
1911,JAN,23.22,1,24.168,-0.9480000000000004
1911,FEB,24.58,2,26.28033333333333,-1.700333333333333
1911,MAR,27.04,3,29.62366666666667,-2.5836666666666694
1911,APR,31.27,4,32.41766666666667,-1.1476666666666695
1911,MAY,33.78,5,33.82633333333333,-0.04633333333332956
1911,JUN,32.23,6,33.011,-0.7810000000000059
1911,JUL,31.44,7,31.315333333333335,0.12466666666666626
1911,AUG,30.8,8,30.858333333333334,-0.05833333333333357
1911,SEP,30.1,9,30.892666666666667,-0.7926666666666655
1911,OCT,29.43,10,30.158333333333335,-0.7283333333333353
1911,NOV,25.7,11,27.775666666666666,-2.0756666666666668
1911,DEC,23.71,12,25.161333333333335,-1.4513333333333343
1912,JAN,23.7,1,24.168,-0.46799999999999997
1912,FEB,26.07,2,26.28033333333333,-0.21033333333333104
1912,MAR,28.7,3,29.62366666666667,-0.9236666666666693
1912,APR,31.29,4,32.41766666666667,-1.12766666666667
1912,MAY,33.3,5,33.82633333333333,-0.5263333333333335
1912,JUN,33.18,6,33.011,0.16899999999999693
1912,JUL,31.05,7,31.315333333333335,-0.2653333333333343
1912,AUG,30.18,8,30.858333333333334,-0.6783333333333346
1912,SEP,30.19,9,30.892666666666667,-0.7026666666666657
1912,OCT,29.64,10,30.158333333333335,-0.5183333333333344
1912,NOV,26.37,11,27.775666666666666,-1.405666666666665
1912,DEC,23.7,12,25.161333333333335,-1.4613333333333358
1913,JAN,23.71,1,24.168,-0.4579999999999984
1913,FEB,24.79,2,26.28033333333333,-1.4903333333333322
1913,MAR,27.62,3,29.62366666666667,-2.0036666666666676
1913,APR,32.02,4,32.41766666666667,-0.39766666666666595
1913,MAY,33.07,5,33.82633333333333,-0.7563333333333304
1913,JUN,32.23,6,33.011,-0.7810000000000059
1913,JUL,30.65,7,31.315333333333335,-0.6653333333333364
1913,AUG,30.48,8,30.858333333333334,-0.37833333333333385
1913,SEP,30.33,9,30.892666666666667,-0.5626666666666686
1913,OCT,29.42,10,30.158333333333335,-0.7383333333333333
1913,NOV,26.28,11,27.775666666666666,-1.495666666666665
1913,DEC,23.56,12,25.161333333333335,-1.6013333333333364
1914,JAN,24.42,1,24.168,0.25200000000000244
1914,FEB,24.77,2,26.28033333333333,-1.5103333333333318
1914,MAR,28.01,3,29.62366666666667,-1.613666666666667
1914,APR,30.96,4,32.41766666666667,-1.4576666666666682
1914,MAY,33.23,5,33.82633333333333,-0.5963333333333338
1914,JUN,32.67,6,33.011,-0.3410000000000011
1914,JUL,30.55,7,31.315333333333335,-0.7653333333333343
1914,AUG,29.96,8,30.858333333333334,-0.8983333333333334
1914,SEP,30.19,9,30.892666666666667,-0.7026666666666657
1914,OCT,28.63,10,30.158333333333335,-1.528333333333336
1914,NOV,26.75,11,27.775666666666666,-1.025666666666666
1914,DEC,23.82,12,25.161333333333335,-1.3413333333333348
1915,JAN,22.6,1,24.168,-1.5679999999999978
1915,FEB,23.84,2,26.28033333333333,-2.4403333333333315
1915,MAR,27.62,3,29.62366666666667,-2.0036666666666676
1915,APR,31.36,4,32.41766666666667,-1.0576666666666696
1915,MAY,34.2,5,33.82633333333333,0.37366666666667214
1915,JUN,33.1,6,33.011,0.08899999999999864
1915,JUL,31.52,7,31.315333333333335,0.20466666666666455
1915,AUG,30.79,8,30.858333333333334,-0.06833333333333513
1915,SEP,30.79,9,30.892666666666667,-0.1026666666666678
1915,OCT,30.08,10,30.158333333333335,-0.0783333333333367
1915,NOV,27.62,11,27.775666666666666,-0.15566666666666507
1915,DEC,23.78,12,25.161333333333335,-1.381333333333334
1916,JAN,24.13,1,24.168,-0.038000000000000256
1916,FEB,25.01,2,26.28033333333333,-1.2703333333333298
1916,MAR,30.21,3,29.62366666666667,0.5863333333333323
1916,APR,31.99,4,32.41766666666667,-0.42766666666667064
1916,MAY,33.43,5,33.82633333333333,-0.396333333333331
1916,JUN,31.78,6,33.011,-1.2310000000000016
1916,JUL,30.61,7,31.315333333333335,-0.7053333333333356
1916,AUG,29.97,8,30.858333333333334,-0.8883333333333354
1916,SEP,29.73,9,30.892666666666667,-1.1626666666666665
1916,OCT,28.98,10,30.158333333333335,-1.1783333333333346
1916,NOV,26.14,11,27.775666666666666,-1.6356666666666655
1916,DEC,23.82,12,25.161333333333335,-1.3413333333333348
1917,JAN,23.68,1,24.168,-0.48799999999999955
1917,FEB,25.35,2,26.28033333333333,-0.9303333333333299
1917,MAR,27.86,3,29.62366666666667,-1.7636666666666692
1917,APR,30.61,4,32.41766666666667,-1.8076666666666696
1917,MAY,31.93,5,33.82633333333333,-1.896333333333331
1917,JUN,31.44,6,33.011,-1.5710000000000015
1917,JUL,30.56,7,31.315333333333335,-0.7553333333333363
1917,AUG,29.86,8,30.858333333333334,-0.9983333333333348
1917,SEP,29.07,9,30.892666666666667,-1.8226666666666667
1917,OCT,27.9,10,30.158333333333335,-2.2583333333333364
1917,NOV,25.94,11,27.775666666666666,-1.8356666666666648
1917,DEC,23.43,12,25.161333333333335,-1.7313333333333354
1918,JAN,22.06,1,24.168,-2.1080000000000005
1918,FEB,25.08,2,26.28033333333333,-1.200333333333333
1918,MAR,27.95,3,29.62366666666667,-1.6736666666666693
1918,APR,30.68,4,32.41766666666667,-1.7376666666666694
1918,MAY,33.37,5,33.82633333333333,-0.45633333333333326
1918,JUN,31.82,6,33.011,-1.1910000000000025
1918,JUL,31.78,7,31.315333333333335,0.4646666666666661
1918,AUG,30.56,8,30.858333333333334,-0.29833333333333556
1918,SEP,30.27,9,30.892666666666667,-0.6226666666666674
1918,OCT,30.06,10,30.158333333333335,-0.09833333333333627
1918,NOV,26.95,11,27.775666666666666,-0.8256666666666668
1918,DEC,23.32,12,25.161333333333335,-1.8413333333333348
1919,JAN,23.32,1,24.168,-0.847999999999999
1919,FEB,24.1,2,26.28033333333333,-2.18033333333333
1919,MAR,28.58,3,29.62366666666667,-1.0436666666666703
1919,APR,31.55,4,32.41766666666667,-0.8676666666666684
1919,MAY,33.38,5,33.82633333333333,-0.44633333333332814
1919,JUN,32.48,6,33.011,-0.5310000000000059
1919,JUL,30.79,7,31.315333333333335,-0.5253333333333359
1919,AUG,30.1,8,30.858333333333334,-0.7583333333333329
1919,SEP,29.81,9,30.892666666666667,-1.0826666666666682
1919,OCT,29.44,10,30.158333333333335,-0.7183333333333337
1919,NOV,26.85,11,27.775666666666666,-0.9256666666666646
1919,DEC,23.5,12,25.161333333333335,-1.661333333333335
1920,JAN,22.87,1,24.168,-1.2979999999999983
1920,FEB,24.4,2,26.28033333333333,-1.8803333333333327
1920,MAR,28.11,3,29.62366666666667,-1.5136666666666692
1920,APR,30.89,4,32.41766666666667,-1.5276666666666685
1920,MAY,32.19,5,33.82633333333333,-1.636333333333333
1920,JUN,32.18,6,33.011,-0.8310000000000031
1920,JUL,31.05,7,31.315333333333335,-0.2653333333333343
1920,AUG,30.44,8,30.858333333333334,-0.418333333333333
1920,SEP,30.65,9,30.892666666666667,-0.24266666666666836
1920,OCT,30.03,10,30.158333333333335,-0.12833333333333385
1920,NOV,27.46,11,27.775666666666666,-0.3156666666666652
1920,DEC,24.82,12,25.161333333333335,-0.3413333333333348
1921,JAN,23.57,1,24.168,-0.597999999999999
1921,FEB,24.24,2,26.28033333333333,-2.040333333333333
1921,MAR,30.04,3,29.62366666666667,0.41633333333333056
1921,APR,32.47,4,32.41766666666667,0.05233333333332979
1921,MAY,35.84,5,33.82633333333333,2.0136666666666727
1921,JUN,32.4,6,33.011,-0.6110000000000042
1921,JUL,31.21,7,31.315333333333335,-0.10533333333333417
1921,AUG,29.83,8,30.858333333333334,-1.028333333333336
1921,SEP,29.79,9,30.892666666666667,-1.1026666666666678
1921,OCT,28.51,10,30.158333333333335,-1.6483333333333334
1921,NOV,26.61,11,27.775666666666666,-1.1656666666666666
1921,DEC,24.17,12,25.161333333333335,-0.9913333333333334
1922,JAN,22.96,1,24.168,-1.2079999999999984
1922,FEB,25.91,2,26.28033333333333,-0.3703333333333312
1922,MAR,29.37,3,29.62366666666667,-0.2536666666666676
1922,APR,31.85,4,32.41766666666667,-0.5676666666666677
1922,MAY,34.69,5,33.82633333333333,0.863666666666667
1922,JUN,32.44,6,33.011,-0.5710000000000051
1922,JUL,30.9,7,31.315333333333335,-0.41533333333333644
1922,AUG,30.54,8,30.858333333333334,-0.31833333333333513
1922,SEP,29.7,9,30.892666666666667,-1.1926666666666677
1922,OCT,28.81,10,30.158333333333335,-1.3483333333333363
1922,NOV,26.71,11,27.775666666666666,-1.0656666666666652
1922,DEC,23.62,12,25.161333333333335,-1.541333333333334
1923,JAN,23.25,1,24.168,-0.9179999999999993
1923,FEB,24.2,2,26.28033333333333,-2.080333333333332
1923,MAR,28.61,3,29.62366666666667,-1.0136666666666692
1923,APR,32.37,4,32.41766666666667,-0.04766666666667163
1923,MAY,33.23,5,33.82633333333333,-0.5963333333333338
1923,JUN,33.56,6,33.011,0.5489999999999995
1923,JUL,30.41,7,31.315333333333335,-0.9053333333333349
1923,AUG,29.96,8,30.858333333333334,-0.8983333333333334
1923,SEP,30.01,9,30.892666666666667,-0.8826666666666654
1923,OCT,28.57,10,30.158333333333335,-1.5883333333333347
1923,NOV,26.68,11,27.775666666666666,-1.0956666666666663
1923,DEC,24.05,12,25.161333333333335,-1.1113333333333344
1924,JAN,22.84,1,24.168,-1.3279999999999994
1924,FEB,25.05,2,26.28033333333333,-1.2303333333333306
1924,MAR,29.89,3,29.62366666666667,0.266333333333332
1924,APR,32.07,4,32.41766666666667,-0.3476666666666688
1924,MAY,32.35,5,33.82633333333333,-1.4763333333333293
1924,JUN,33.26,6,33.011,0.24899999999999523
1924,JUL,31.02,7,31.315333333333335,-0.29533333333333545
1924,AUG,30.26,8,30.858333333333334,-0.5983333333333327
1924,SEP,29.32,9,30.892666666666667,-1.5726666666666667
1924,OCT,29.43,10,30.158333333333335,-0.7283333333333353
1924,NOV,26.17,11,27.775666666666666,-1.6056666666666644
1924,DEC,23.81,12,25.161333333333335,-1.3513333333333364
1925,JAN,22.56,1,24.168,-1.6080000000000005
1925,FEB,24.58,2,26.28033333333333,-1.700333333333333
1925,MAR,29.32,3,29.62366666666667,-0.3036666666666683
1925,APR,32.53,4,32.41766666666667,0.11233333333333206
1925,MAY,32.56,5,33.82633333333333,-1.2663333333333284
1925,JUN,31.88,6,33.011,-1.1310000000000038
1925,JUL,30.31,7,31.315333333333335,-1.0053333333333363
1925,AUG,30.08,8,30.858333333333334,-0.778333333333336
1925,SEP,30.41,9,30.892666666666667,-0.4826666666666668
1925,OCT,29.43,10,30.158333333333335,-0.7283333333333353
1925,NOV,26.2,11,27.775666666666666,-1.5756666666666668
1925,DEC,24.15,12,25.161333333333335,-1.0113333333333365
1926,JAN,23.54,1,24.168,-0.6280000000000001
1926,FEB,25.92,2,26.28033333333333,-0.3603333333333296
1926,MAR,27.8,3,29.62366666666667,-1.8236666666666679
1926,APR,30.42,4,32.41766666666667,-1.9976666666666674
1926,MAY,32.4,5,33.82633333333333,-1.4263333333333321
1926,JUN,33.56,6,33.011,0.5489999999999995
1926,JUL,31.21,7,31.315333333333335,-0.10533333333333417
1926,AUG,30.26,8,30.858333333333334,-0.5983333333333327
1926,SEP,29.51,9,30.892666666666667,-1.3826666666666654
1926,OCT,29.38,10,30.158333333333335,-0.778333333333336
1926,NOV,26.29,11,27.775666666666666,-1.485666666666667
1926,DEC,24.13,12,25.161333333333335,-1.031333333333336
1927,JAN,23.23,1,24.168,-0.9379999999999988
1927,FEB,24.28,2,26.28033333333333,-2.00033333333333
1927,MAR,28.09,3,29.62366666666667,-1.5336666666666687
1927,APR,31.5,4,32.41766666666667,-0.9176666666666691
1927,MAY,32.58,5,33.82633333333333,-1.2463333333333324
1927,JUN,32.33,6,33.011,-0.6810000000000045
1927,JUL,30.66,7,31.315333333333335,-0.6553333333333349
1927,AUG,29.92,8,30.858333333333334,-0.9383333333333326
1927,SEP,30.27,9,30.892666666666667,-0.6226666666666674
1927,OCT,29.55,10,30.158333333333335,-0.6083333333333343
1927,NOV,26.3,11,27.775666666666666,-1.4756666666666653
1927,DEC,24.33,12,25.161333333333335,-0.8313333333333368
1928,JAN,23.33,1,24.168,-0.838000000000001
1928,FEB,25.1,2,26.28033333333333,-1.18033333333333
1928,MAR,28.74,3,29.62366666666667,-0.8836666666666702
1928,APR,31.7,4,32.41766666666667,-0.7176666666666698
1928,MAY,34.1,5,33.82633333333333,0.2736666666666707
1928,JUN,32.73,6,33.011,-0.2810000000000059
1928,JUL,30.86,7,31.315333333333335,-0.4553333333333356
1928,AUG,30.52,8,30.858333333333334,-0.3383333333333347
1928,SEP,30.43,9,30.892666666666667,-0.4626666666666672
1928,OCT,29.8,10,30.158333333333335,-0.3583333333333343
1928,NOV,26.9,11,27.775666666666666,-0.8756666666666675
1928,DEC,23.5,12,25.161333333333335,-1.661333333333335
1929,JAN,23.05,1,24.168,-1.1179999999999986
1929,FEB,24.01,2,26.28033333333333,-2.2703333333333298
1929,MAR,29.88,3,29.62366666666667,0.2563333333333304
1929,APR,31.59,4,32.41766666666667,-0.8276666666666692
1929,MAY,33.68,5,33.82633333333333,-0.14633333333333098
1929,JUN,32.54,6,33.011,-0.47100000000000364
1929,JUL,30.81,7,31.315333333333335,-0.5053333333333363
1929,AUG,30.05,8,30.858333333333334,-0.8083333333333336
1929,SEP,30.73,9,30.892666666666667,-0.16266666666666652
1929,OCT,28.61,10,30.158333333333335,-1.5483333333333356
1929,NOV,27.19,11,27.775666666666666,-0.5856666666666648
1929,DEC,23.02,12,25.161333333333335,-2.1413333333333355
1930,JAN,22.6,1,24.168,-1.5679999999999978
1930,FEB,23.79,2,26.28033333333333,-2.490333333333332
1930,MAR,28.8,3,29.62366666666667,-0.8236666666666679
1930,APR,30.98,4,32.41766666666667,-1.4376666666666686
1930,MAY,33.03,5,33.82633333333333,-0.7963333333333296
1930,JUN,32.2,6,33.011,-0.8109999999999999
1930,JUL,30.81,7,31.315333333333335,-0.5053333333333363
1930,AUG,30.55,8,30.858333333333334,-0.30833333333333357
1930,SEP,30.37,9,30.892666666666667,-0.522666666666666
1930,OCT,29.22,10,30.158333333333335,-0.9383333333333361
1930,NOV,26.73,11,27.775666666666666,-1.0456666666666656
1930,DEC,24.73,12,25.161333333333335,-0.4313333333333347
1931,JAN,24.57,1,24.168,0.402000000000001
1931,FEB,24.54,2,26.28033333333333,-1.7403333333333322
1931,MAR,29.02,3,29.62366666666667,-0.603666666666669
1931,APR,32.65,4,32.41766666666667,0.2323333333333295
1931,MAY,33.46,5,33.82633333333333,-0.36633333333332985
1931,JUN,33.36,6,33.011,0.34899999999999665
1931,JUL,30.4,7,31.315333333333335,-0.9153333333333364
1931,AUG,30.7,8,30.858333333333334,-0.158333333333335
1931,SEP,30.16,9,30.892666666666667,-0.7326666666666668
1931,OCT,29.39,10,30.158333333333335,-0.7683333333333344
1931,NOV,26.94,11,27.775666666666666,-0.8356666666666648
1931,DEC,24.58,12,25.161333333333335,-0.5813333333333368
1932,JAN,24.13,1,24.168,-0.038000000000000256
1932,FEB,24.89,2,26.28033333333333,-1.3903333333333308
1932,MAR,28.82,3,29.62366666666667,-0.8036666666666683
1932,APR,32.08,4,32.41766666666667,-0.3376666666666708
1932,MAY,32.61,5,33.82633333333333,-1.2163333333333313
1932,JUN,32.91,6,33.011,-0.1010000000000062
1932,JUL,30.99,7,31.315333333333335,-0.3253333333333366
1932,AUG,30.34,8,30.858333333333334,-0.5183333333333344
1932,SEP,30.83,9,30.892666666666667,-0.06266666666666865
1932,OCT,29.68,10,30.158333333333335,-0.4783333333333353
1932,NOV,27.35,11,27.775666666666666,-0.42566666666666464
1932,DEC,24.52,12,25.161333333333335,-0.6413333333333355
1933,JAN,22.85,1,24.168,-1.3179999999999978
1933,FEB,25.38,2,26.28033333333333,-0.9003333333333323
1933,MAR,28.71,3,29.62366666666667,-0.9136666666666677
1933,APR,30.53,4,32.41766666666667,-1.887666666666668
1933,MAY,32.05,5,33.82633333333333,-1.7763333333333335
1933,JUN,32.04,6,33.011,-0.9710000000000036
1933,JUL,30.78,7,31.315333333333335,-0.5353333333333339
1933,AUG,29.31,8,30.858333333333334,-1.5483333333333356
1933,SEP,29.49,9,30.892666666666667,-1.4026666666666685
1933,OCT,28.98,10,30.158333333333335,-1.1783333333333346
1933,NOV,27.05,11,27.775666666666666,-0.7256666666666653
1933,DEC,24.73,12,25.161333333333335,-0.4313333333333347
1934,JAN,22.76,1,24.168,-1.4079999999999977
1934,FEB,26.29,2,26.28033333333333,0.009666666666667822
1934,MAR,28.61,3,29.62366666666667,-1.0136666666666692
1934,APR,31.95,4,32.41766666666667,-0.4676666666666698
1934,MAY,33.29,5,33.82633333333333,-0.5363333333333316
1934,JUN,32.67,6,33.011,-0.3410000000000011
1934,JUL,31.04,7,31.315333333333335,-0.2753333333333359
1934,AUG,30.1,8,30.858333333333334,-0.7583333333333329
1934,SEP,30.77,9,30.892666666666667,-0.12266666666666737
1934,OCT,29.75,10,30.158333333333335,-0.408333333333335
1934,NOV,26.77,11,27.775666666666666,-1.0056666666666665
1934,DEC,24.31,12,25.161333333333335,-0.8513333333333364
1935,JAN,22.28,1,24.168,-1.8879999999999981
1935,FEB,25.93,2,26.28033333333333,-0.3503333333333316
1935,MAR,29.09,3,29.62366666666667,-0.5336666666666687
1935,APR,30.24,4,32.41766666666667,-2.1776666666666706
1935,MAY,34.24,5,33.82633333333333,0.4136666666666713
1935,JUN,33.07,6,33.011,0.0589999999999975
1935,JUL,30.63,7,31.315333333333335,-0.685333333333336
1935,AUG,29.81,8,30.858333333333334,-1.0483333333333356
1935,SEP,29.89,9,30.892666666666667,-1.0026666666666664
1935,OCT,29.56,10,30.158333333333335,-0.5983333333333363
1935,NOV,26.88,11,27.775666666666666,-0.895666666666667
1935,DEC,24.2,12,25.161333333333335,-0.9613333333333358
1936,JAN,23.1,1,24.168,-1.0679999999999978
1936,FEB,25.11,2,26.28033333333333,-1.170333333333332
1936,MAR,28.07,3,29.62366666666667,-1.5536666666666683
1936,APR,31.52,4,32.41766666666667,-0.8976666666666695
1936,MAY,33.93,5,33.82633333333333,0.10366666666666902
1936,JUN,31.46,6,33.011,-1.551000000000002
1936,JUL,30.55,7,31.315333333333335,-0.7653333333333343
1936,AUG,30.32,8,30.858333333333334,-0.538333333333334
1936,SEP,30.4,9,30.892666666666667,-0.49266666666666836
1936,OCT,29.86,10,30.158333333333335,-0.29833333333333556
1936,NOV,26.47,11,27.775666666666666,-1.3056666666666672
1936,DEC,23.72,12,25.161333333333335,-1.4413333333333362
1937,JAN,23.34,1,24.168,-0.8279999999999994
1937,FEB,24.92,2,26.28033333333333,-1.3603333333333296
1937,MAR,28.06,3,29.62366666666667,-1.5636666666666699
1937,APR,30.96,4,32.41766666666667,-1.4576666666666682
1937,MAY,33.49,5,33.82633333333333,-0.3363333333333287
1937,JUN,33.17,6,33.011,0.15899999999999892
1937,JUL,30.37,7,31.315333333333335,-0.945333333333334
1937,AUG,30.76,8,30.858333333333334,-0.09833333333333272
1937,SEP,30.56,9,30.892666666666667,-0.3326666666666682
1937,OCT,28.83,10,30.158333333333335,-1.3283333333333367
1937,NOV,26.69,11,27.775666666666666,-1.0856666666666648
1937,DEC,23.27,12,25.161333333333335,-1.8913333333333355
1938,JAN,22.95,1,24.168,-1.218
1938,FEB,23.68,2,26.28033333333333,-2.6003333333333316
1938,MAR,28.9,3,29.62366666666667,-0.72366666666667
1938,APR,32.33,4,32.41766666666667,-0.08766666666667078
1938,MAY,33.99,5,33.82633333333333,0.1636666666666713
1938,JUN,31.1,6,33.011,-1.9110000000000014
1938,JUL,30.69,7,31.315333333333335,-0.6253333333333337
1938,AUG,30.24,8,30.858333333333334,-0.6183333333333358
1938,SEP,30.33,9,30.892666666666667,-0.5626666666666686
1938,OCT,29.35,10,30.158333333333335,-0.8083333333333336
1938,NOV,26.45,11,27.775666666666666,-1.3256666666666668
1938,DEC,24.34,12,25.161333333333335,-0.8213333333333352
1939,JAN,23.61,1,24.168,-0.5579999999999998
1939,FEB,24.89,2,26.28033333333333,-1.3903333333333308
1939,MAR,27.34,3,29.62366666666667,-2.2836666666666687
1939,APR,31.03,4,32.41766666666667,-1.387666666666668
1939,MAY,33.97,5,33.82633333333333,0.14366666666666816
1939,JUN,32.51,6,33.011,-0.5010000000000048
